DATASET PATH: C:/Users/Subadmin/workspace/ToyBeispiel/TempPP.dat

Vektor 489 [Desired-Out = 72.4425436256872 | Final-Result = 73.35316160177925 | Diff. = -0.9106179760920554]
Vektor 490 [Desired-Out = 1.1862517847528105 | Final-Result = 3.0060552536863465 | Diff. = -1.819803468933536]
Vektor 491 [Desired-Out = 64.9583261217246 | Final-Result = 62.613284769297266 | Diff. = 2.34504135242733]
Vektor 492 [Desired-Out = 7.249880980410508 | Final-Result = 6.688887928757659 | Diff. = 0.5609930516528499]
Vektor 493 [Desired-Out = 1.3019874654673997 | Final-Result = 4.03882583701036 | Diff. = -2.73683837154296]
Vektor 494 [Desired-Out = 11.6960465617789 | Final-Result = 11.179813134818733 | Diff. = 0.5162334269601665]
Vektor 495 [Desired-Out = 18.0696689711339 | Final-Result = 19.566614204141345 | Diff. = -1.4969452330074446]
Vektor 496 [Desired-Out = 15.6759566080078 | Final-Result = 16.73194371390921 | Diff. = -1.0559871059014103]
Vektor 497 [Desired-Out = 65.0304279524093 | Final-Result = 64.55556647096488 | Diff. = 0.474861481444421]
Vektor 498 [Desired-Out = 35.379653598001006 | Final-Result = 35.75053379255485 | Diff. = -0.37088019455384114]
Vektor 499 [Desired-Out = 11.707423739912 | Final-Result = 13.061868599815291 | Diff. = -1.3544448599032908]
Vektor 500 [Desired-Out = 69.457292814687 | Final-Result = 68.90513190932056 | Diff. = 0.5521609053664349]
Vektor 501 [Desired-Out = 74.2382158855262 | Final-Result = 74.02484062589716 | Diff. = 0.21337525962904635]
Vektor 502 [Desired-Out = 75.9905905263285 | Final-Result = 76.31051918468492 | Diff. = -0.3199286583564174]
Vektor 503 [Desired-Out = 4.728239853153789 | Final-Result = 3.830471203358673 | Diff. = 0.8977686497951156]
Vektor 504 [Desired-Out = 18.6795759376364 | Final-Result = 18.8304290856507 | Diff. = -0.15085314801429917]
Vektor 505 [Desired-Out = 17.055536929383397 | Final-Result = 16.917590548349 | Diff. = 0.13794638103439638]
Vektor 506 [Desired-Out = 58.9589653529138 | Final-Result = 58.27625744032319 | Diff. = 0.6827079125906081]
Vektor 507 [Desired-Out = 64.56975960821 | Final-Result = 65.33106110415241 | Diff. = -0.7613014959424049]
Vektor 508 [Desired-Out = 71.4028828161684 | Final-Result = 71.81733098811767 | Diff. = -0.4144481719492745]
Vektor 509 [Desired-Out = 23.573641203710803 | Final-Result = 23.98859079147631 | Diff. = -0.4149495877655056]
Vektor 510 [Desired-Out = 73.8102136143735 | Final-Result = 72.83672519363577 | Diff. = 0.9734884207377235]
Vektor 511 [Desired-Out = 8.072214908943533 | Final-Result = 6.9820187984971485 | Diff. = 1.0901961104463842]
Vektor 512 [Desired-Out = 52.0948984217205 | Final-Result = 51.99302660781772 | Diff. = 0.10187181390278255]
Vektor 513 [Desired-Out = 36.163003920653104 | Final-Result = 36.774199255843925 | Diff. = -0.6111953351908213]
Vektor 514 [Desired-Out = 2.79987970548029 | Final-Result = 2.5628469515400587 | Diff. = 0.23703275394023127]
Vektor 515 [Desired-Out = 32.0144629556254 | Final-Result = 32.72088028756441 | Diff. = -0.706417331939015]
Vektor 516 [Desired-Out = 69.2045028014317 | Final-Result = 69.24522535009191 | Diff. = -0.040722548660212965]
Vektor 517 [Desired-Out = 22.7019800864295 | Final-Result = 22.77046555119978 | Diff. = -0.06848546477027995]
Vektor 518 [Desired-Out = 16.6415094371066 | Final-Result = 16.37027893932443 | Diff. = 0.27123049778217023]
Vektor 519 [Desired-Out = 46.40113149618631 | Final-Result = 45.706269270700744 | Diff. = 0.694862225485565]
Vektor 520 [Desired-Out = 31.757860486030008 | Final-Result = 32.081914489513274 | Diff. = -0.3240540034832655]
Vektor 521 [Desired-Out = 77.2708444847837 | Final-Result = 76.96432422993418 | Diff. = 0.3065202548495165]
Vektor 522 [Desired-Out = 28.0516780321436 | Final-Result = 29.14979430325198 | Diff. = -1.0981162711083812]
Vektor 523 [Desired-Out = 65.5697404880265 | Final-Result = 65.40228800127554 | Diff. = 0.16745248675096036]
Vektor 524 [Desired-Out = 49.6823363745738 | Final-Result = 49.49179742526487 | Diff. = 0.19053894930893023]
Vektor 525 [Desired-Out = 51.9207900459858 | Final-Result = 51.69554456152272 | Diff. = 0.22524548446307335]
Vektor 526 [Desired-Out = 2.0007425910525805 | Final-Result = 2.179229320934877 | Diff. = -0.17848672988229675]
Vektor 527 [Desired-Out = 6.82819986068423 | Final-Result = 5.907961499894187 | Diff. = 0.9202383607900435]
Vektor 528 [Desired-Out = 14.9110309656342 | Final-Result = 16.263780766434078 | Diff. = -1.3527498007998773]
Vektor 529 [Desired-Out = 38.2904167706294 | Final-Result = 37.888252790447666 | Diff. = 0.40216398018173294]
Vektor 530 [Desired-Out = 41.541018249597904 | Final-Result = 41.529480619496056 | Diff. = 0.011537630101848606]
Vektor 531 [Desired-Out = 46.366218052703 | Final-Result = 46.1823949015956 | Diff. = 0.1838231511073971]
Vektor 532 [Desired-Out = 80.9992195461119 | Final-Result = 80.41165156236379 | Diff. = 0.5875679837481158]
Vektor 533 [Desired-Out = 54.1680884536094 | Final-Result = 54.89778521204585 | Diff. = -0.7296967584364467]
Vektor 534 [Desired-Out = 1.47421267779045 | Final-Result = 1.770150534571074 | Diff. = -0.2959378567806239]
Vektor 535 [Desired-Out = 17.196781464229 | Final-Result = 17.780214057937208 | Diff. = -0.5834325937082063]
Vektor 536 [Desired-Out = 50.201794865945715 | Final-Result = 49.95308436201888 | Diff. = 0.24871050392683713]
Vektor 537 [Desired-Out = 2.49948906172674 | Final-Result = 4.49679632214672 | Diff. = -1.99730726041998]
Vektor 538 [Desired-Out = 39.4227474956545 | Final-Result = 37.941070274499445 | Diff. = 1.4816772211550528]
Vektor 539 [Desired-Out = 25.2372552723368 | Final-Result = 25.698417042190457 | Diff. = -0.461161769853657]
Vektor 540 [Desired-Out = 16.5040007997494 | Final-Result = 16.5468967944761 | Diff. = -0.04289599472670247]
Vektor 541 [Desired-Out = 12.3113606457104 | Final-Result = 13.51842852014234 | Diff. = -1.2070678744319405]
Vektor 542 [Desired-Out = 2.2398236059478505 | Final-Result = 2.085828186019441 | Diff. = 0.15399541992840948]
Vektor 543 [Desired-Out = 10.8080974708266 | Final-Result = 11.87176255905256 | Diff. = -1.0636650882259584]
Vektor 544 [Desired-Out = 2.944578746009169 | Final-Result = 4.698941107850453 | Diff. = -1.7543623618412836]
Vektor 545 [Desired-Out = 35.29222384547091 | Final-Result = 33.43351828928229 | Diff. = 1.8587055561886174]
Vektor 546 [Desired-Out = 1.5405970059184892 | Final-Result = 3.7125823507168425 | Diff. = -2.1719853447983533]
Vektor 547 [Desired-Out = 17.638382055309805 | Final-Result = 17.590463774060584 | Diff. = 0.047918281249220485]
Vektor 548 [Desired-Out = 25.430116023773 | Final-Result = 26.19730383623907 | Diff. = -0.7671878124660694]
Vektor 549 [Desired-Out = 48.5184460368361 | Final-Result = 47.016950147362536 | Diff. = 1.501495889473567]
Vektor 550 [Desired-Out = 45.2981568252848 | Final-Result = 45.86141064749885 | Diff. = -0.5632538222140511]
Vektor 551 [Desired-Out = 1.2549660024364897 | Final-Result = 3.44453738312213 | Diff. = -2.1895713806856403]
Vektor 552 [Desired-Out = 38.8204577299551 | Final-Result = 38.77047477371848 | Diff. = 0.04998295623661875]
Vektor 553 [Desired-Out = 61.4978061059612 | Final-Result = 60.72250577728531 | Diff. = 0.7753003286758897]
Vektor 554 [Desired-Out = 14.550261025309998 | Final-Result = 15.888682102195224 | Diff. = -1.3384210768852256]
Vektor 555 [Desired-Out = 53.2810021535466 | Final-Result = 52.79598014283241 | Diff. = 0.4850220107141894]
Vektor 556 [Desired-Out = 40.3218912563538 | Final-Result = 40.68659488136875 | Diff. = -0.3647036250149469]
Vektor 557 [Desired-Out = 32.0952703677141 | Final-Result = 32.912507383949325 | Diff. = -0.8172370162352252]
Vektor 558 [Desired-Out = 33.6414957479501 | Final-Result = 33.31177262277468 | Diff. = 0.3297231251754198]
Vektor 559 [Desired-Out = 65.0978008712176 | Final-Result = 65.58302020443094 | Diff. = -0.48521933321333677]
Vektor 560 [Desired-Out = 80.1188575202696 | Final-Result = 78.94117016002626 | Diff. = 1.1776873602433398]
Vektor 561 [Desired-Out = 26.706416129553805 | Final-Result = 28.004214036573313 | Diff. = -1.2977979070195076]
Vektor 562 [Desired-Out = 75.0122504972396 | Final-Result = 75.32433603140838 | Diff. = -0.31208553416877294]
Vektor 563 [Desired-Out = 45.9205863284793 | Final-Result = 44.915622933763146 | Diff. = 1.0049633947161567]
Vektor 564 [Desired-Out = 15.2704820194046 | Final-Result = 15.14618507178415 | Diff. = 0.12429694762045074]
Vektor 565 [Desired-Out = 53.6934438786946 | Final-Result = 54.232951209526654 | Diff. = -0.5395073308320519]
Vektor 566 [Desired-Out = 41.7652920294581 | Final-Result = 41.65635917682544 | Diff. = 0.1089328526326625]
Vektor 567 [Desired-Out = 39.5193073579423 | Final-Result = 39.60612377013377 | Diff. = -0.08681641219146741]
Vektor 568 [Desired-Out = 8.55901359299917 | Final-Result = 7.441758636674317 | Diff. = 1.117254956324853]
Vektor 569 [Desired-Out = 68.9338864480559 | Final-Result = 69.51402533063592 | Diff. = -0.580138882580016]
Vektor 570 [Desired-Out = 4.20394677512148 | Final-Result = 6.005697160215052 | Diff. = -1.8017503850935723]
Vektor 571 [Desired-Out = 11.480944663899601 | Final-Result = 10.174088446428431 | Diff. = 1.3068562174711698]
Vektor 572 [Desired-Out = 67.4710617199409 | Final-Result = 66.28324707270943 | Diff. = 1.1878146472314768]
Vektor 573 [Desired-Out = 73.2480813345197 | Final-Result = 74.75594751548158 | Diff. = -1.5078661809618836]
Vektor 574 [Desired-Out = 78.5294730786074 | Final-Result = 79.12369424647939 | Diff. = -0.5942211678719929]
Vektor 575 [Desired-Out = 57.674913153875 | Final-Result = 56.535723204445965 | Diff. = 1.1391899494290385]
Vektor 576 [Desired-Out = 4.4099018776287 | Final-Result = 6.296552237920599 | Diff. = -1.886650360291899]
Vektor 577 [Desired-Out = 1.1242286325786703 | Final-Result = 2.9507837828823593 | Diff. = -1.826555150303689]
Vektor 578 [Desired-Out = 48.591644267488 | Final-Result = 46.41157940206194 | Diff. = 2.1800648654260613]
Vektor 579 [Desired-Out = 41.132063324555 | Final-Result = 41.45338435600862 | Diff. = -0.32132103145362123]
Vektor 580 [Desired-Out = 28.3615885376724 | Final-Result = 29.0592401979616 | Diff. = -0.6976516602891998]
Vektor 581 [Desired-Out = 6.47730486826273 | Final-Result = 8.383079759894574 | Diff. = -1.905774891631844]
Vektor 582 [Desired-Out = 31.672834893559507 | Final-Result = 31.04931366705496 | Diff. = 0.6235212265045469]
Vektor 583 [Desired-Out = 6.9561924458518405 | Final-Result = 8.71320137040821 | Diff. = -1.75700892455637]
Vektor 584 [Desired-Out = 12.029370644058199 | Final-Result = 12.866798395450505 | Diff. = -0.8374277513923065]
Vektor 585 [Desired-Out = 5.965038976385681 | Final-Result = 4.642190821938823 | Diff. = 1.3228481544468575]
Vektor 586 [Desired-Out = 7.9729461950279 | Final-Result = 9.262641614278987 | Diff. = -1.2896954192510872]
Vektor 587 [Desired-Out = 31.6013995899659 | Final-Result = 30.250297087251866 | Diff. = 1.3511025027140349]
Vektor 588 [Desired-Out = 8.19638007566997 | Final-Result = 9.731240277282796 | Diff. = -1.534860201612826]
Vektor 589 [Desired-Out = 68.7362200320342 | Final-Result = 68.49756053096196 | Diff. = 0.23865950107223455]
Vektor 590 [Desired-Out = 20.157757181735896 | Final-Result = 20.153028070096205 | Diff. = 0.004729111639690586]
Vektor 591 [Desired-Out = 14.5647235533048 | Final-Result = 15.11726449638752 | Diff. = -0.55254094308272]
Vektor 592 [Desired-Out = 20.325233895473897 | Final-Result = 20.26981397655582 | Diff. = 0.055419918918076405]
Vektor 593 [Desired-Out = 1.9247257722139999 | Final-Result = 1.7632643960734602 | Diff. = 0.16146137614053968]
Vektor 594 [Desired-Out = 47.591210119779305 | Final-Result = 46.66121335846319 | Diff. = 0.9299967613161115]
Vektor 595 [Desired-Out = 72.40271432152831 | Final-Result = 71.91789096754367 | Diff. = 0.4848233539846376]
Vektor 596 [Desired-Out = 78.35118051287931 | Final-Result = 78.80348763477289 | Diff. = -0.4523071218935826]
Vektor 597 [Desired-Out = 22.295871277807105 | Final-Result = 22.658600635234524 | Diff. = -0.3627293574274191]
Vektor 598 [Desired-Out = 42.0701268205779 | Final-Result = 41.46391138652393 | Diff. = 0.6062154340539649]
Vektor 599 [Desired-Out = 9.324664873472601 | Final-Result = 8.373664934263436 | Diff. = 0.950999939209165]
Vektor 600 [Desired-Out = 2.4768360404337004 | Final-Result = 4.852209410011011 | Diff. = -2.3753733695773107]
Vektor 601 [Desired-Out = 33.8418603598995 | Final-Result = 34.293281047788994 | Diff. = -0.4514206878894953]
Vektor 602 [Desired-Out = 9.80084060211306 | Final-Result = 8.634580944264203 | Diff. = 1.1662596578488582]
Vektor 603 [Desired-Out = 45.8081448034761 | Final-Result = 45.53593063224138 | Diff. = 0.27221417123471525]
Vektor 604 [Desired-Out = 1.3142460986859499 | Final-Result = 1.7611906492702507 | Diff. = -0.4469445505843008]
Vektor 605 [Desired-Out = 27.96937314593901 | Final-Result = 28.89720915490077 | Diff. = -0.9278360089617621]
Vektor 606 [Desired-Out = 39.086298275084005 | Final-Result = 38.82617892874576 | Diff. = 0.26011934633824296]
Vektor 607 [Desired-Out = 1.2936232314997897 | Final-Result = 1.641983961669382 | Diff. = -0.34836073016959235]
Vektor 608 [Desired-Out = 1.3897858505680099 | Final-Result = 3.4439149113698244 | Diff. = -2.054129060801815]
Vektor 609 [Desired-Out = 60.011395693881994 | Final-Result = 59.653367867567376 | Diff. = 0.3580278263146184]
Vektor 610 [Desired-Out = 15.023193670507698 | Final-Result = 14.399394459029054 | Diff. = 0.6237992114786444]
Vektor 611 [Desired-Out = 47.2293151803108 | Final-Result = 46.33612351131192 | Diff. = 0.893191668998881]
Vektor 612 [Desired-Out = 40.4686200608772 | Final-Result = 40.75137813749488 | Diff. = -0.28275807661768226]
Vektor 613 [Desired-Out = 79.6300553640239 | Final-Result = 80.70631330057665 | Diff. = -1.07625793655275]
Vektor 614 [Desired-Out = 46.741942326657316 | Final-Result = 44.56411213822853 | Diff. = 2.1778301884287856]
Vektor 615 [Desired-Out = 28.10445086931691 | Final-Result = 29.45409821160651 | Diff. = -1.3496473422896003]
Vektor 616 [Desired-Out = 49.04372811746009 | Final-Result = 48.74013415731532 | Diff. = 0.3035939601447737]
Vektor 617 [Desired-Out = 1.4014119292622502 | Final-Result = 1.8354662908780155 | Diff. = -0.43405436161576527]
Vektor 618 [Desired-Out = 30.534501859076904 | Final-Result = 30.71203411844606 | Diff. = -0.17753225936915484]
Vektor 619 [Desired-Out = 22.066308608411596 | Final-Result = 22.536044835382835 | Diff. = -0.4697362269712393]
Vektor 620 [Desired-Out = 68.81546694743432 | Final-Result = 68.67653343058865 | Diff. = 0.13893351684566824]
Vektor 621 [Desired-Out = 10.123931245201701 | Final-Result = 9.08376144726202 | Diff. = 1.0401697979396811]
Vektor 622 [Desired-Out = 53.4588949840112 | Final-Result = 53.64082301323726 | Diff. = -0.18192802922605722]
Vektor 623 [Desired-Out = 8.72240183426217 | Final-Result = 7.665523831537085 | Diff. = 1.0568780027250853]
Vektor 624 [Desired-Out = 19.331096045451204 | Final-Result = 19.866599105102704 | Diff. = -0.5355030596515]
Vektor 625 [Desired-Out = 40.234462690857804 | Final-Result = 40.30804174564041 | Diff. = -0.07357905478260562]
Vektor 626 [Desired-Out = 47.960830250146 | Final-Result = 47.82813274569426 | Diff. = 0.1326975044517411]
Vektor 627 [Desired-Out = 46.7956181798583 | Final-Result = 46.67506553485167 | Diff. = 0.12055264500663299]
Vektor 628 [Desired-Out = 74.7511576144591 | Final-Result = 75.3575675140577 | Diff. = -0.6064098995986029]
Vektor 629 [Desired-Out = 24.5493680371846 | Final-Result = 25.214676937771678 | Diff. = -0.6653089005870783]
Vektor 630 [Desired-Out = 10.328945256118702 | Final-Result = 9.140078621901203 | Diff. = 1.188866634217499]
Vektor 631 [Desired-Out = 23.9584983978523 | Final-Result = 24.28114859264522 | Diff. = -0.3226501947929208]
Vektor 632 [Desired-Out = 23.418386697054306 | Final-Result = 23.593973447854538 | Diff. = -0.17558675080023178]
Vektor 633 [Desired-Out = 8.800271462803853 | Final-Result = 10.241878135465535 | Diff. = -1.441606672661683]
Vektor 634 [Desired-Out = 6.538542252792471 | Final-Result = 5.21194268701064 | Diff. = 1.326599565781831]
Vektor 635 [Desired-Out = 14.2852236165933 | Final-Result = 13.506160393748088 | Diff. = 0.7790632228452115]
Vektor 636 [Desired-Out = 16.5101238793391 | Final-Result = 16.21852052992507 | Diff. = 0.2916033494140322]
Vektor 637 [Desired-Out = 54.5083581764346 | Final-Result = 54.13940272896659 | Diff. = 0.3689554474680108]
Vektor 638 [Desired-Out = 59.4068571784653 | Final-Result = 59.32532666029452 | Diff. = 0.08153051817077994]
Vektor 639 [Desired-Out = 69.8389984677408 | Final-Result = 70.43148547163098 | Diff. = -0.5924870038901844]
Vektor 640 [Desired-Out = 7.103875604276109 | Final-Result = 8.766028582627065 | Diff. = -1.6621529783509565]
Vektor 641 [Desired-Out = 76.4498365445409 | Final-Result = 75.41733142624489 | Diff. = 1.0325051182960152]
Vektor 642 [Desired-Out = 2.387789262962749 | Final-Result = 2.4634570404561495 | Diff. = -0.07566777749340048]
Vektor 643 [Desired-Out = 29.973070496599203 | Final-Result = 30.591695493272347 | Diff. = -0.6186249966731445]
Vektor 644 [Desired-Out = 4.539884337857309 | Final-Result = 6.6274513337396375 | Diff. = -2.0875669958823284]
Vektor 645 [Desired-Out = 3.7310505964295606 | Final-Result = 3.0305403340744617 | Diff. = 0.700510262355099]
Vektor 646 [Desired-Out = 7.3154144007456905 | Final-Result = 6.097108129479575 | Diff. = 1.2183062712661155]
Vektor 647 [Desired-Out = 25.598223098346395 | Final-Result = 26.30751378044234 | Diff. = -0.7092906820959435]
Vektor 648 [Desired-Out = 14.1555114722783 | Final-Result = 13.40879970076665 | Diff. = 0.7467117715116505]
Vektor 649 [Desired-Out = 7.07120853622349 | Final-Result = 5.9536248230850655 | Diff. = 1.1175837131384245]
Vektor 650 [Desired-Out = 14.269924339497297 | Final-Result = 15.413498093847982 | Diff. = -1.143573754350685]
Vektor 651 [Desired-Out = 53.04687894472599 | Final-Result = 52.33102375679493 | Diff. = 0.7158551879310622]
Vektor 652 [Desired-Out = 37.122524211262906 | Final-Result = 36.84196076268715 | Diff. = 0.2805634485757551]
Vektor 653 [Desired-Out = 6.096442196455811 | Final-Result = 8.065551604600286 | Diff. = -1.9691094081444742]
Vektor 654 [Desired-Out = 14.8798222901501 | Final-Result = 14.304477887404195 | Diff. = 0.5753444027459054]
Vektor 655 [Desired-Out = 1.7399967017650897 | Final-Result = 1.8595299530541296 | Diff. = -0.11953325128903991]
Vektor 656 [Desired-Out = 60.825224665158096 | Final-Result = 60.95891668342494 | Diff. = -0.13369201826684218]
Vektor 657 [Desired-Out = 59.61956772758769 | Final-Result = 59.55807333417648 | Diff. = 0.06149439341121621]
Vektor 658 [Desired-Out = 8.82941966736037 | Final-Result = 7.649646961074829 | Diff. = 1.17977270628554]
Vektor 659 [Desired-Out = 11.247083117302202 | Final-Result = 12.54930303109166 | Diff. = -1.3022199137894575]
Vektor 660 [Desired-Out = 28.973951360641006 | Final-Result = 28.377155695189998 | Diff. = 0.5967956654510083]
Vektor 661 [Desired-Out = 76.4569708585885 | Final-Result = 76.4249916367526 | Diff. = 0.031979221835911176]
Vektor 662 [Desired-Out = 53.32173696647591 | Final-Result = 53.1779695864874 | Diff. = 0.1437673799885104]
Vektor 663 [Desired-Out = 64.7138974156868 | Final-Result = 64.58812068094426 | Diff. = 0.12577673474254425]
Vektor 664 [Desired-Out = 1.1089452393032995 | Final-Result = 3.2774703506222043 | Diff. = -2.168525111318905]
Vektor 665 [Desired-Out = 9.91229135329002 | Final-Result = 8.755669607654056 | Diff. = 1.156621745635963]
Vektor 666 [Desired-Out = 80.70368964191141 | Final-Result = 80.18807990974553 | Diff. = 0.5156097321658848]
Vektor 667 [Desired-Out = 50.5002631235775 | Final-Result = 50.87717119376502 | Diff. = -0.37690807018752537]
Vektor 668 [Desired-Out = 13.3927214155832 | Final-Result = 14.44800920823873 | Diff. = -1.0552877926555304]
Vektor 669 [Desired-Out = 33.027127132092005 | Final-Result = 33.523214818983064 | Diff. = -0.49608768689105887]
Vektor 670 [Desired-Out = 13.3951717701745 | Final-Result = 12.525086490884508 | Diff. = 0.8700852792899916]
Vektor 671 [Desired-Out = 11.3329625057155 | Final-Result = 10.324461197397655 | Diff. = 1.008501308317845]
Vektor 672 [Desired-Out = 78.7816155961169 | Final-Result = 78.95812399169222 | Diff. = -0.1765083955753255]
Vektor 673 [Desired-Out = 15.8889331840648 | Final-Result = 15.659190827549725 | Diff. = 0.22974235651507513]
Vektor 674 [Desired-Out = 60.8848291984678 | Final-Result = 60.36243410557055 | Diff. = 0.5223950928972485]
Vektor 675 [Desired-Out = 5.518652675390101 | Final-Result = 4.802355926424437 | Diff. = 0.7162967489656635]
Vektor 676 [Desired-Out = 74.7303785243634 | Final-Result = 76.1656121246339 | Diff. = -1.435233600270493]
Vektor 677 [Desired-Out = 21.437135781059496 | Final-Result = 21.48225132735033 | Diff. = -0.04511554629083392]
Vektor 678 [Desired-Out = 1.2164426594419404 | Final-Result = 2.8603261150438453 | Diff. = -1.6438834556019049]
Vektor 679 [Desired-Out = 11.329474528909296 | Final-Result = 9.803547340084359 | Diff. = 1.5259271888249373]
Vektor 680 [Desired-Out = 80.1118161802864 | Final-Result = 77.7502831479092 | Diff. = 2.3615330323771957]
Vektor 681 [Desired-Out = 12.565244305117101 | Final-Result = 12.77769037992577 | Diff. = -0.2124460748086694]
Vektor 682 [Desired-Out = 63.3634486151108 | Final-Result = 65.67117408617408 | Diff. = -2.3077254710632786]
Vektor 683 [Desired-Out = 42.0967322610694 | Final-Result = 42.600794418758255 | Diff. = -0.5040621576888569]
Vektor 684 [Desired-Out = 40.675345295382 | Final-Result = 40.16725257040289 | Diff. = 0.5080927249791145]
Vektor 685 [Desired-Out = 58.1906213563555 | Final-Result = 57.907425851560255 | Diff. = 0.2831955047952448]
Vektor 686 [Desired-Out = 34.29317851012791 | Final-Result = 34.83348526038001 | Diff. = -0.5403067502520997]
Vektor 687 [Desired-Out = 8.414240875348591 | Final-Result = 10.194750563045101 | Diff. = -1.7805096876965099]
Vektor 688 [Desired-Out = 60.13268314050979 | Final-Result = 59.36628565151015 | Diff. = 0.7663974889996439]
Vektor 689 [Desired-Out = 22.001755884336603 | Final-Result = 22.610659360466283 | Diff. = -0.6089034761296794]
Vektor 690 [Desired-Out = 42.9635839645691 | Final-Result = 42.35303675119422 | Diff. = 0.610547213374879]
Vektor 691 [Desired-Out = 5.039733607244569 | Final-Result = 7.0310344315352875 | Diff. = -1.9913008242907182]
Vektor 692 [Desired-Out = 7.608719811192678 | Final-Result = 9.01090897411867 | Diff. = -1.4021891629259926]
Vektor 693 [Desired-Out = 4.782271689070399 | Final-Result = 6.284767473469574 | Diff. = -1.5024957843991755]
Vektor 694 [Desired-Out = 24.609690947137096 | Final-Result = 24.551670564605242 | Diff. = 0.05802038253185415]
Vektor 695 [Desired-Out = 5.67057984097805 | Final-Result = 4.273130959122254 | Diff. = 1.3974488818557962]
Vektor 696 [Desired-Out = 21.888394113429495 | Final-Result = 21.900358448104775 | Diff. = -0.011964334675280242]
Vektor 697 [Desired-Out = 10.1737207089023 | Final-Result = 10.901283619791839 | Diff. = -0.7275629108895387]
Vektor 698 [Desired-Out = 69.2427965143394 | Final-Result = 68.45610933524449 | Diff. = 0.7866871790949119]
Vektor 699 [Desired-Out = 12.937600424808199 | Final-Result = 11.892206114531724 | Diff. = 1.0453943102764747]
Vektor 700 [Desired-Out = 1.0474065631012401 | Final-Result = 2.9125916170729385 | Diff. = -1.8651850539716983]
Vektor 701 [Desired-Out = 41.917324377781696 | Final-Result = 39.9644871485508 | Diff. = 1.9528372292308944]
Vektor 702 [Desired-Out = 1.5960430371600407 | Final-Result = 2.0231722487022292 | Diff. = -0.4271292115421885]
Vektor 703 [Desired-Out = 15.712131304892502 | Final-Result = 16.864174497923955 | Diff. = -1.152043193031453]
Vektor 704 [Desired-Out = 73.4241859400177 | Final-Result = 74.11151236956586 | Diff. = -0.6873264295481647]
Vektor 705 [Desired-Out = 40.1437659122882 | Final-Result = 39.13601236646688 | Diff. = 1.0077535458213234]
Vektor 706 [Desired-Out = 66.2378980430292 | Final-Result = 66.88375275219273 | Diff. = -0.6458547091635296]
Vektor 707 [Desired-Out = 56.15456148927479 | Final-Result = 55.7239882201333 | Diff. = 0.4305732691414903]
Vektor 708 [Desired-Out = 10.5386968325732 | Final-Result = 12.053047862066752 | Diff. = -1.514351029493552]
Vektor 709 [Desired-Out = 12.6396225078449 | Final-Result = 11.736505119769504 | Diff. = 0.9031173880753958]
Vektor 710 [Desired-Out = 54.0182070173696 | Final-Result = 53.507625547180815 | Diff. = 0.5105814701887823]
Vektor 711 [Desired-Out = 64.9818129024062 | Final-Result = 65.53135568188974 | Diff. = -0.5495427794835308]
Vektor 712 [Desired-Out = 10.0690292823444 | Final-Result = 9.07658418745629 | Diff. = 0.9924450948881116]
Vektor 713 [Desired-Out = 3.7601194616632787 | Final-Result = 3.3424930839693108 | Diff. = 0.41762637769396793]
Vektor 714 [Desired-Out = 46.038339801322 | Final-Result = 46.34502293416033 | Diff. = -0.30668313283833015]
Vektor 715 [Desired-Out = 5.006154104228141 | Final-Result = 4.2542308349293805 | Diff. = 0.7519232692987607]
Vektor 716 [Desired-Out = 36.9502787502027 | Final-Result = 37.082310180781384 | Diff. = -0.13203143057868516]
Vektor 717 [Desired-Out = 49.2420533623935 | Final-Result = 48.85775679256206 | Diff. = 0.38429656983144156]
Vektor 718 [Desired-Out = 8.631932167372002 | Final-Result = 10.453307307068004 | Diff. = -1.821375139696002]
Vektor 719 [Desired-Out = 5.909244654371081 | Final-Result = 4.894750992030083 | Diff. = 1.014493662340998]
Vektor 720 [Desired-Out = 29.809641749386003 | Final-Result = 29.693378832230916 | Diff. = 0.11626291715508685]
Vektor 721 [Desired-Out = 70.4629346641439 | Final-Result = 70.7119010973063 | Diff. = -0.2489664331623942]
Vektor 722 [Desired-Out = 28.633878559400603 | Final-Result = 28.326725635114556 | Diff. = 0.3071529242860471]
Vektor 723 [Desired-Out = 15.217454220515 | Final-Result = 14.908502855712644 | Diff. = 0.30895136480235585]
Vektor 724 [Desired-Out = 32.44234297035471 | Final-Result = 33.10982159738371 | Diff. = -0.6674786270289985]
Vektor 725 [Desired-Out = 35.6595305962963 | Final-Result = 35.73824337783391 | Diff. = -0.07871278153761097]
Vektor 726 [Desired-Out = 44.4812295879934 | Final-Result = 43.84418699881963 | Diff. = 0.6370425891737668]
Vektor 727 [Desired-Out = 8.140153713084858 | Final-Result = 9.780310657792429 | Diff. = -1.6401569447075701]
Vektor 728 [Desired-Out = 55.8479752790495 | Final-Result = 55.33752919238312 | Diff. = 0.5104460866663771]
Vektor 729 [Desired-Out = 53.066988824407 | Final-Result = 52.191146034694235 | Diff. = 0.8758427897127632]
Vektor 730 [Desired-Out = 76.9247832933272 | Final-Result = 78.49164232300211 | Diff. = -1.5668590296749159]
Vektor 731 [Desired-Out = 54.694376054262 | Final-Result = 53.66298186310056 | Diff. = 1.0313941911614393]
Vektor 732 [Desired-Out = 11.9541147449929 | Final-Result = 12.480875829987944 | Diff. = -0.5267610849950444]
Vektor 733 [Desired-Out = 60.17418374128081 | Final-Result = 57.7043770965676 | Diff. = 2.469806644713209]
